projectNumber	projectId	lifecycleState	name	createTime	parent_type	parent_id
41494617465	sys-32786956758647525805216319	ACTIVE	Scripts for Insights	2022-06-29T20:10:01.124Z	folder	30263264461
737174300992	sys-11222368830667155976366981	ACTIVE	Scripts for Insights	2022-06-29T20:08:12.363Z	folder	30263264461
171442696593	sys-97340388403264424174732723	ACTIVE	Scripts for Insights	2022-06-29T20:02:43.537Z	folder	30263264461
91264285617	sys-24137790064479451033759947	ACTIVE	Scripts for Insights	2022-06-29T20:00:28.875Z	folder	30263264461
963859658185	sys-78945062174247893608236993	ACTIVE	Scripts for Insights	2022-06-29T19:53:19.023Z	folder	30263264461
1021544270665	sys-98938231657287211285121607	ACTIVE	Scripts for Insights	2022-06-29T19:51:43.892Z	folder	30263264461
104920682700	sys-20833452150327839985195348	ACTIVE	Scripts for Insights	2022-06-29T19:49:56.848Z	folder	30263264461
662905117130	sys-15870054417347973860487734	ACTIVE	Scripts for Insights	2022-06-29T19:49:07.523Z	folder	30263264461
593373463661	sys-88675908872338649516152500	ACTIVE	Scripts for Insights	2022-06-29T19:47:00.307Z	folder	30263264461
907336805847	sys-83512744972605395203039381	ACTIVE	Scripts for Insights	2022-06-29T19:45:31.329Z	folder	30263264461
245053341212	sys-59506648265468027464211974	ACTIVE	Scripts for Insights	2022-06-29T19:44:13.834Z	folder	30263264461
949000255147	sys-77194966036099420788176046	ACTIVE	Scripts for Insights	2022-06-29T19:41:17.807Z	folder	30263264461
1052174115662	sys-50374186888884572750325074	ACTIVE	Scripts for Insights	2022-06-29T17:58:00.120Z	folder	30263264461
632429341354	sys-01050045343581563071977838	ACTIVE	Scripts for Insights	2022-06-29T14:23:31.138Z	folder	30263264461
407664790632	sys-28346514366777520411170729	ACTIVE	Scripts for Insights	2022-06-28T14:01:13.575Z	folder	30263264461
926852828509	sys-33003644960597715216981145	ACTIVE	Scripts for Insights	2022-06-28T13:57:27.304Z	folder	30263264461
339509378958	sys-85360454633320181760354119	ACTIVE	Scripts for Insights	2022-06-28T13:55:12.927Z	folder	30263264461
700144126963	sys-43387756099488669922380323	ACTIVE	Scripts for Insights	2022-06-28T13:52:07.416Z	folder	30263264461
641598171274	sys-19651560394642612071061500	ACTIVE	Scripts for Insights	2022-06-28T13:49:20.956Z	folder	30263264461
1203528620	sys-90145612501228413074813191	ACTIVE	Scripts for Insights	2022-06-28T13:47:17.873Z	folder	30263264461
655720081189	sys-38535642370010048521197783	ACTIVE	Scripts for Insights	2022-06-28T13:46:12.927Z	folder	30263264461
954780536669	sys-59499238450322025747257030	ACTIVE	Scripts for Insights	2022-06-27T18:19:03.794Z	folder	30263264461
63767694157	sys-45505199281780179467950741	ACTIVE	Scripts for Insights	2022-06-27T17:35:05.592Z	folder	30263264461
1021682824012	sys-25748557649751810677710134	ACTIVE	Scripts for Insights	2022-06-27T17:32:27.327Z	folder	30263264461
580511799682	sys-42728500029255424012289665	ACTIVE	Booking Scripts	2022-06-27T17:25:32.710Z	folder	30263264461
156026406868	sys-72449371897741381111428440	ACTIVE	Scripts for Insights	2022-06-27T17:11:35.868Z	folder	30263264461
200583184367	sys-00308931566449272826187112	ACTIVE	Booking Scripts	2022-06-27T16:04:34.157Z	folder	30263264461
1014183291037	sys-36493712271570733382755300	ACTIVE	Booking Scripts	2022-06-24T16:14:28.466Z	folder	30263264461
712749206554	sys-12885885063188531348043358	ACTIVE	Scripts for Insights	2022-06-24T14:27:46.068Z	folder	30263264461
229513249445	sys-73623954348171455593766573	ACTIVE	Scripts for Insights	2022-06-24T14:23:17.466Z	folder	30263264461
780128386200	sys-75536924513214740039071057	ACTIVE	Scripts for Insights	2022-06-24T14:21:28.430Z	folder	30263264461
844430903559	sys-40206149721144655459619314	ACTIVE	Scripts for Insights	2022-06-24T14:20:21.824Z	folder	30263264461
149471949920	sys-84426950689390710374949036	ACTIVE	Scripts for Insights	2022-06-24T14:19:13.976Z	folder	30263264461
774456786073	sys-17693878215509446535315318	ACTIVE	Scripts for Insights	2022-06-24T14:19:09.180Z	folder	30263264461
670800312871	sys-97204826618300975575691326	ACTIVE	Scripts for Insights	2022-06-24T14:17:31.289Z	folder	30263264461
96835246527	lt-adp-td-etl-prd	ACTIVE	lt-adp-td-etl-prd	2022-06-23T19:44:34.320Z	folder	208806632786
851364044534	sys-06378083909387598444122856	ACTIVE	Scripts for Insights	2022-06-23T17:45:42.258Z	folder	30263264461
699321051825	sys-08845324404996016926567197	ACTIVE	Scripts for Insights	2022-06-23T17:29:18.473Z	folder	30263264461
393144646045	sys-46591751338971651917645397	ACTIVE	Scripts for Insights	2022-06-23T15:10:21.398Z	folder	30263264461
427408962289	sys-12678628203572213624847417	ACTIVE	Scripts for Insights	2022-06-23T15:05:15.623Z	folder	30263264461
530937338581	sys-70472822646904914054361905	ACTIVE	Booking Scripts	2022-06-22T17:57:03.416Z	folder	30263264461
687715281573	sys-83122631326567274919879575	ACTIVE	Scripts for Insights	2022-06-21T17:25:36.029Z	folder	30263264461
1069779963193	sys-08683003170875781185637143	ACTIVE	Scripts for Insights	2022-06-21T17:23:22.319Z	folder	30263264461
692106321931	sys-47739804647372400387340640	ACTIVE	Scripts for Insights	2022-06-21T17:21:23.145Z	folder	30263264461
284617037828	sys-32288118718367064854271117	ACTIVE	Scripts for Insights	2022-06-21T15:50:57.973Z	folder	30263264461
960594385804	sys-97448875923330136755322889	ACTIVE	Booking Scripts	2022-06-20T16:12:41.610Z	folder	30263264461
125263286368	sys-75405814952826359405737862	ACTIVE	Booking Scripts	2022-06-20T16:00:26.683Z	folder	30263264461
408588465977	sys-30701029813749023790186449	ACTIVE	Scripts for Insights	2022-06-17T14:37:10.813Z	folder	30263264461
658836209595	sys-63646454253583272158988049	ACTIVE	Scripts for Insights	2022-06-17T14:34:18.730Z	folder	30263264461
539104828645	sys-20533321461833188639239650	ACTIVE	Scripts for Insights	2022-06-17T14:34:18.737Z	folder	30263264461
564088133836	sys-75198553700295134365459575	ACTIVE	Scripts for Insights	2022-06-17T14:31:59.351Z	folder	30263264461
884139472016	sys-65177194459194194599615038	ACTIVE	Scripts for Insights	2022-06-17T14:30:56.112Z	folder	30263264461
668728549550	sys-60861267674675130144291161	ACTIVE	Scripts for Insights	2022-06-17T14:27:15.384Z	folder	30263264461
140481613396	sys-46743991327562183873365126	ACTIVE	Scripts for Insights	2022-06-17T14:21:15.545Z	folder	30263264461
378481661536	sys-05307349333294886455388466	ACTIVE	Scripts for Insights	2022-06-16T20:23:24.429Z	folder	30263264461
896305490255	sys-22196835430678183164911675	ACTIVE	Scripts for Insights	2022-06-16T20:18:21.076Z	folder	30263264461
557771831987	sys-57981428486879889445714221	ACTIVE	Scripts for Insights	2022-06-16T20:08:30.698Z	folder	30263264461
658291559357	sys-17691371105896648049277404	ACTIVE	Scripts for Insights	2022-06-16T20:05:16.111Z	folder	30263264461
667555628992	sys-20881483195831967424464014	ACTIVE	Booking Scripts	2022-06-15T18:10:58.712Z	folder	30263264461
935780670234	sys-76191190112906376924955867	ACTIVE	Booking Scripts	2022-06-15T13:55:24.506Z	folder	30263264461
266472499173	sys-86464914879556206081765429	ACTIVE	LitS	2022-06-15T00:53:02.539Z	folder	30263264461
768228129113	sys-90028589294477816208409971	ACTIVE	Untitled project	2022-06-15T00:52:57.404Z	folder	30263264461
114993660864	sys-53553217264270905293193197	ACTIVE	Untitled project	2022-06-15T00:52:57.647Z	folder	30263264461
277133830787	sys-46295166720062277563047736	ACTIVE	LiTs	2022-06-15T00:48:58.472Z	folder	30263264461
1036382841143	sys-12154751090558260850040620	ACTIVE	Booking Scripts	2022-06-14T20:12:14.317Z	folder	30263264461
561626524755	sys-99167199989958178926712822	ACTIVE	Multi Select Drop Down	2022-06-14T18:54:35.156Z	folder	30263264461
198976155815	sys-73681833556696610075983314	ACTIVE	Multi Select Drop Down	2022-06-14T18:54:33.698Z	folder	30263264461
801006915665	sys-88899325905097731103799340	ACTIVE	Multi Select Drop Down	2022-06-14T18:54:28.991Z	folder	30263264461
557540964790	sys-28091178243472140017688759	ACTIVE	Booking Scripts	2022-06-09T19:55:00.312Z	folder	30263264461
480264401456	sys-81554098452156375560676187	ACTIVE	Booking Scripts	2022-06-09T14:52:24.405Z	folder	30263264461
109406632663	sys-81042271750299617374474371	ACTIVE	Booking Scripts	2022-06-08T17:33:31.164Z	folder	30263264461
208386025114	sys-70806538061171116523682766	ACTIVE	Booking Scripts	2022-06-08T14:29:51.328Z	folder	30263264461
954462149333	sys-43698697155047046280868590	ACTIVE	Booking Scripts	2022-06-08T14:20:12.785Z	folder	30263264461
675480568035	lt-splunk-lwr	ACTIVE	lt-splunk-lwr	2022-06-08T12:42:41.343Z	folder	360731275391
705018515030	lt-dia-sos-dis-upr	ACTIVE	lt-dia-sos-dis-upr	2022-06-07T21:08:43.255Z	folder	66531989396
138579502525	sys-23989955839149631161715159	ACTIVE	Booking Scripts	2022-06-07T14:17:00.046Z	folder	30263264461
367283903736	sys-03186053352758361371502799	ACTIVE	Export Json	2022-06-06T18:24:35.139Z	folder	30263264461
600939671959	sys-59784931710521316066111116	ACTIVE	ExportJson	2022-06-06T18:20:14.475Z	folder	30263264461
941077357950	sys-98407622426747740417087336	ACTIVE	Booking Scripts	2022-06-03T17:20:19.939Z	folder	30263264461
953330098301	sys-18724088288280134099397059	ACTIVE	Booking Scripts	2022-06-03T17:20:15.177Z	folder	30263264461
371349215316	pcb-prod-pds	ACTIVE	pcb-prod-pds	2022-06-02T18:12:02.392Z	folder	876133780889
548692150716	pcb-nonprod-pds	ACTIVE	pcb-nonprod-pds	2022-06-02T17:48:46.966Z	folder	591628874958
983568902936	sys-53429402311000115221730915	ACTIVE	Booking Scripts	2022-06-02T13:36:30.106Z	folder	30263264461
692461773226	ld-notif-domain-upper	ACTIVE	ld-notif-domain-upper	2022-06-01T22:08:40.298Z	folder	447236027538
769818535144	ld-notif-domain-lower	ACTIVE	ld-notif-domain-lower	2022-06-01T22:02:03.444Z	folder	272686474753
486956856225	ld-notif-domain-playground	ACTIVE	ld-notif-domain-playground	2022-06-01T21:47:10.025Z	folder	366188230903
735515230036	ld-auxiliary-domain-upper	ACTIVE	ld-auxiliary-domain-upper	2022-06-01T21:06:38.434Z	folder	447236027538
894932219841	ld-auxiliary-domain-lower	ACTIVE	ld-auxiliary-domain-lower	2022-06-01T21:00:38.548Z	folder	272686474753
1010968300743	ld-auxiliary-domain-playground	ACTIVE	ld-auxiliary-domain-playground	2022-06-01T20:43:37.874Z	folder	366188230903
823918235826	ld-fe-domain-upper	ACTIVE	ld-fe-domain-upper	2022-06-01T20:21:49.491Z	folder	447236027538
456043943520	ld-fe-domain-lower	ACTIVE	ld-fe-domain-lower	2022-06-01T20:14:30.694Z	folder	272686474753
181824974925	ld-fe-domain-playground	ACTIVE	ld-fe-domain-playground	2022-06-01T19:54:22.373Z	folder	366188230903
797451329763	lt-ign-prd	ACTIVE	lt-ign-prd	2022-06-01T19:04:07.220Z	folder	290862166880
677657188036	ld-customer-domain-upper	ACTIVE	ld-customer-domain-upper	2022-06-01T18:11:53.252Z	folder	447236027538
779811901595	ld-customer-domain-lower	ACTIVE	ld-customer-domain-lower	2022-06-01T18:04:05.078Z	folder	272686474753
583997930725	ld-customer-domain-playground	ACTIVE	ld-customer-domain-playground	2022-06-01T17:59:36.765Z	folder	366188230903
573257706736	sys-69593965746525013996164966	ACTIVE	Booking Scripts	2022-06-01T17:55:05.847Z	folder	30263264461
207075491628	ld-product-domain-upper	ACTIVE	ld-product-domain-upper	2022-05-31T20:55:07.134Z	folder	447236027538
898637357325	ld-product-domain-lower	ACTIVE	ld-product-domain-lower	2022-05-31T19:21:06.241Z	folder	272686474753
1054386238440	ld-product-domain-playground	ACTIVE	ld-product-domain-playground	2022-05-31T18:33:05.731Z	folder	366188230903
514004011317	sys-69573636598553884769455654	ACTIVE	Booking Scripts	2022-05-31T17:09:54.176Z	folder	30263264461
656728508492	sys-47063777891106238964599574	ACTIVE	Booking Scripts	2022-05-31T17:09:50.877Z	folder	30263264461
662902523716	sys-00394498439709664975796756	ACTIVE	Booking Scripts	2022-05-31T17:09:48.148Z	folder	30263264461
975972813332	ld-vsmpoc07	ACTIVE	ld-vsmpoc07	2022-05-30T18:35:51.886Z	folder	822296692176
737497494107	sys-72352242344278077297100626	ACTIVE	Booking Scripts	2022-05-30T13:38:00.935Z	folder	30263264461
916094010687	phc-hdm-lwr	ACTIVE	phc-hdm-lwr	2022-05-30T06:19:59.358Z	folder	794678615748
375804791268	sys-71147095278714792775679966	ACTIVE	Booking Scripts	2022-05-27T17:26:13.699Z	folder	30263264461
540290349349	ld-purchase-domain-lower	ACTIVE	ld-purchase-domain-lower	2022-05-27T16:43:14.604Z	folder	272686474753
924236367136	ld-purchase-domain-playground	ACTIVE	ld-purchase-domain-playground	2022-05-27T16:40:25.418Z	folder	366188230903
702314959572	ld-purchase-domain-upper	ACTIVE	ld-purchase-domain-upper	2022-05-27T16:37:48.149Z	folder	447236027538
149609544009	sys-84997230402036256286340655	ACTIVE	Booking Scripts	2022-05-27T15:21:31.174Z	folder	30263264461
171663074957	ld-platform-promo-pricing-sit	ACTIVE	ld-platform-promo-pricing-sit	2022-05-26T18:27:30.302Z	folder	272686474753
383496354482	sys-06489418686028620548752014	ACTIVE	Scripts for Insights	2022-05-26T17:16:13.097Z	folder	30263264461
437177848621	sys-09590977701962572445629280	ACTIVE	Scripts for Insights	2022-05-26T17:12:31.350Z	folder	30263264461
792310344954	sys-41341690623523937896547344	ACTIVE	Scripts for Insights	2022-05-26T17:05:05.484Z	folder	30263264461
1093562367722	sys-08130694590031846919421609	ACTIVE	Scripts for Insights	2022-05-26T17:03:00.336Z	folder	30263264461
661794136162	sys-76205268641038962086765097	ACTIVE	Scripts for Insights	2022-05-26T17:01:19.088Z	folder	30263264461
129215728206	sys-94320408594715045463674553	ACTIVE	Booking Scripts	2022-05-26T14:51:22.387Z	folder	30263264461
402743224555	ld-platform-payment-upper	ACTIVE	ld-platform-payment-upper	2022-05-25T21:25:35.892Z	folder	447236027538
701126418357	ld-platform-payment-lower	ACTIVE	ld-platform-payment-lower	2022-05-25T21:19:26.384Z	folder	272686474753
803968679622	ld-platform-payment-playground	ACTIVE	ld-platform-payment-playground	2022-05-25T21:16:11.983Z	folder	366188230903
138183218194	sys-20060597945841891325284653	ACTIVE	Booking Scripts	2022-05-25T18:51:38.009Z	folder	30263264461
837778442880	ld-sdm-bff-prod	ACTIVE	ld-sdm-bff-prod	2022-05-25T17:42:30.379Z	folder	536885001465
140745604095	ld-sdm-bff-lower	ACTIVE	ld-sdm-bff-lower	2022-05-25T17:38:31.454Z	folder	647093729181
271842214057	ld-sdm-bff-dev	ACTIVE	ld-sdm-bff-dev	2022-05-25T17:35:26.053Z	folder	1044797804330
406931803448	phc-hdm-artifacts	ACTIVE	phc-hdm-artifacts	2022-05-25T16:30:29.527Z	folder	935065178487
441093394293	sys-80584043644464652214107675	ACTIVE	Booking Scripts	2022-05-25T14:23:41.073Z	folder	30263264461
397505063509	sys-58348564144812838482281188	ACTIVE	Booking Scripts	2022-05-25T13:53:29.332Z	folder	30263264461
319680351895	sys-07567304579874448678124801	ACTIVE	Booking Scripts	2022-05-25T13:53:28.995Z	folder	30263264461
67265345697	sys-86037637756946875675954602	ACTIVE	Scripts for Insights	2022-05-24T18:18:16.255Z	folder	30263264461
779112270506	sys-79193922508954001966316252	ACTIVE	Scripts for Insights	2022-05-24T18:17:42.475Z	folder	30263264461
500182580686	sys-32866969924466341934447554	ACTIVE	Scripts for Insights	2022-05-24T18:10:24.021Z	folder	30263264461
14236942055	sys-96143768105476119211628275	ACTIVE	Scripts for Insights	2022-05-24T18:05:25.685Z	folder	30263264461
521783278954	sys-54792969723301490680135675	ACTIVE	Scripts for Insights	2022-05-24T18:03:21.555Z	folder	30263264461
805089247137	sys-68690238525629062242046822	ACTIVE	Scripts for Insights	2022-05-24T18:01:37.659Z	folder	30263264461
693946604880	sys-49365123502585402996009209	ACTIVE	Scripts for Insights	2022-05-24T17:59:25.210Z	folder	30263264461
414601205676	sys-93943059480312591143971295	ACTIVE	Scripts for Insights	2022-05-24T17:57:56.684Z	folder	30263264461
737150154972	pcb-prod-dgo	ACTIVE	pcb-prod-dgo	2022-05-24T15:48:46.074Z	folder	876133780889
330208804030	pcb-nonprod-dgo	ACTIVE	pcb-nonprod-dgo	2022-05-24T15:34:37.143Z	folder	591628874958
221661776951	sys-62911089279508610651887089	ACTIVE	Scripts for Insights	2022-05-24T15:12:31.168Z	folder	30263264461
596400529150	sys-36063881507449012583982340	ACTIVE	Scripts for Insights	2022-05-24T15:10:46.911Z	folder	30263264461
1072378232882	sys-30072419878908676004874361	ACTIVE	Scripts for Insights	2022-05-24T15:09:09.605Z	folder	30263264461
615684002247	sys-31869950111872770094516736	ACTIVE	Scripts for Insights	2022-05-24T15:06:03.398Z	folder	30263264461
794082340606	sys-49402713766284937027878915	ACTIVE	Scripts for Insights	2022-05-19T20:43:10.737Z	folder	30263264461
341765246007	sys-20070455330190242339102824	ACTIVE	Booking Scripts	2022-05-19T17:52:14.620Z	folder	30263264461
697747442954	sys-47216275110835286921910705	ACTIVE	Scripts for Insights	2022-05-19T17:25:29.192Z	folder	30263264461
805014023365	sys-46698286515752715839801586	ACTIVE	Scripts for Insights	2022-05-19T17:20:15.530Z	folder	30263264461
670912946402	sys-90319542335572286958238252	ACTIVE	Paste to repo	2022-05-19T16:02:49.645Z	folder	30263264461
180681537351	sys-32078062167467975548075420	ACTIVE	Paste to repo	2022-05-19T16:01:54.546Z	folder	30263264461
382880045094	sys-54723428615465889478554358	ACTIVE	Booking Scripts	2022-05-19T13:52:37.252Z	folder	30263264461
783927868735	sys-13080987190953992532797290	ACTIVE	Booking Scripts	2022-05-19T13:52:28.781Z	folder	30263264461
758653109490	sys-37123247190130852483384145	ACTIVE	Scripts for Insights	2022-05-18T20:57:22.996Z	folder	30263264461
202123470574	sys-64243575432889796519605518	ACTIVE	Scripts for Insights	2022-05-18T20:54:57.028Z	folder	30263264461
1038005303392	sys-87952355796648835796226777	ACTIVE	Scripts for Insights	2022-05-18T20:37:59.170Z	folder	30263264461
485900766091	sys-55062705565635040529199186	ACTIVE	Scripts for Insights	2022-05-18T20:35:53.436Z	folder	30263264461
997660364439	sys-21382073022780169848961929	ACTIVE	Scripts for Insights	2022-05-18T20:33:07.835Z	folder	30263264461
807257263995	sys-78565782181341760759556467	ACTIVE	Scripts for Insights	2022-05-18T20:26:34.861Z	folder	30263264461
866571176541	sys-51478898714941561596352283	ACTIVE	Scripts for Insights	2022-05-18T20:23:20.889Z	folder	30263264461
926371578399	sys-18436344092469535197580345	ACTIVE	Booking Scripts	2022-05-18T20:22:28.557Z	folder	30263264461
380947024437	sys-56339651999078049302676188	ACTIVE	Scripts for Insights	2022-05-18T20:19:29.039Z	folder	30263264461
550159014575	sys-30914010004535359785265548	ACTIVE	Scripts for Insights	2022-05-18T20:17:14.657Z	folder	30263264461
1090756656414	sys-29246140472550948447437361	ACTIVE	Scripts for Insights	2022-05-18T20:08:22.592Z	folder	30263264461
